title,brand,mpn,upc,product_type,primary_category,smart_home_ecosystem,brand_tier,condition,condition_score,price,wasPrice,discount_pct,savings_usd,has_discount,price_tier,log_price,price_per_channel,sold,available,mpn-alt,upc-alt,condition_score-alt,has_solar_power,is_battery_powered,is_wired,has_wifi,has_poe,has_cellular_4g5g,has_pan_tilt_zoom,has_motion_detect,has_ai_detection,has_two_way_audio,has_voice_control,has_floodlight,has_local_storage,has_cloud_storage,is_doorbell_camera,is_outdoor,is_indoor,is_nvr_dvr_system,is_complete_system,is_refurb_product,channel_count,pack_quantity,tech_richness_score,commercial_value_score,seller,seller_city,seller_state,seller_country,ships_to_count,excluded_country_count,global_reach_score,is_us_only_shipping,days_since_update,listing_freshness_score,estimated_revenue
SANNCE 16CH 4K POE Security NVR 8MP Video Recorder For Camera System IP Network,Sannce,SU-N96PBK000-OP,,Video Recorder,IP/Smart Camera Systems,Other/Generic,Other Brand,New,5,$113.39,$125.99,$10.00,$12.60,1,Mid-Range ($75–$200),4.739614,$7.09,$69.00,$10.00,SU-N96PBK000-OP,,0.8273333333,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,16,1,1,66.95,Seller_50,Flanders,New Jersey,United States,162,60,0.7297,0,12,96.7,"$7,823.91"
SANNCE 5in1 8CH 1080P Lite TVI DVR Video Recorder for CCTV Security System 1TB,Sannce,SU-DT81BD100-R,,DVR,IP/Smart Camera Systems,Other/Generic,Other Brand,New,5,$95.39,$105.99,$10.00,$10.60,1,Mid-Range ($75–$200),4.568402,$11.92,$91.00,$10.00,SU-DT81BD100-R,,0.9606666667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,8,1,1,68.56,Seller_50,Flanders,NJ,United States,162,60,0.7297,0,6,98.4,"$8,680.49"
amazon ring indoor camera window mount (MOUNT ONLY),Unknown,,,Camera,Security Cameras,Ring (Amazon),Generic/Unknown,New,5,$24.99,,$0.00,$0.00,0,Budget (<$25),3.257712,,$35.00,$10.00,,,44.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,0,56.43,Seller_51,Cramerton,NC,United States,168,11,0.9385,0,57,84.4,$874.65
Ubiquiti UniFi Protect G4 Dome PoE Camera (UVC-G4-Dome),Ubiquiti Networks,UVC-G4-DOME,810010073013,Dome Camera,Security Cameras,Other/Generic,Other Brand,New,5,$149.99,,$0.00,$0.00,0,Mid-Range ($75–$200),5.017214,,$4.00,$3.00,UVC-G4-DOME,810010073014,294.98,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,52.71,Seller_52,Richardson,Texas,United States,1,27,0.0357,1,2,99.5,$599.96
Ubiquiti UNVR-Instant Network Video Recorder (Non-Kit Version),Ubiquiti Networks,UNVR-Instant-US,810177163602,NVR,Surveillance Dvrs & Nvrs,Other/Generic,Other Brand,New,5,$249.99,,$0.00,$0.00,0,Premium ($200–$500),5.525413,,$4.00,$4.00,UNVR-Instant-US,810177163603,494.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,1,0,43.25,Seller_52,Richardson,Texas,United States,1,27,0.0357,1,82,77.5,$999.96
verint edgevr 200,Verint,,,Panoramic,Surveillance Dvrs & Nvrs,Other/Generic,Other Brand,Used,2,$150.00,,$0.00,$0.00,0,Mid-Range ($75–$200),5.01728,,,$4.00,,,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,Seller_53,South Plainfield,NJ,United States,168,11,0.9385,0,,,$0.00
verint edgevr 200,Verint,,,Panoramic,Surveillance Dvrs & Nvrs,Other/Generic,Other Brand,Used,2,$200.00,,$0.00,$0.00,0,Premium ($200–$500),5.303305,,,$4.00,,,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,Seller_53,South Plainfield,NJ,United States,168,11,0.9385,0,,,$0.00
Faceplate for Ring Generation Gen 2 doorbell cover - pick a colour!,3Dprintni,,,Door Entry System,Accessories,Ring (Amazon),Other Brand,New,5,$7.95,,$0.00,$0.00,0,Budget (<$25),2.191654,,$39.00,$10.00,,,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1,0,31.84,Seller_54,Belfast,Antrim,United Kingdom,1,16,0.0588,1,,,$310.05
"Hiseeu 4K 8MP 10CH 10"" Touch Screen NVR Security Camera System 1TB HDD EseeCloud",Hiseeu,WK-10CA-4HB618-AT,,Camera,IP/Smart Camera Systems,Other/Generic,Other Brand,New,5,$259.99,$349.99,$25.72,$90.00,1,Premium ($200–$500),5.564482,$26.00,$6.00,$10.00,WK-10CA-4HB618-AT,,36.526,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,10,1,1,52.24,Seller_55,Annapolis Junction,Maryland,United States,1,28,0.0345,1,6,98.4,"$1,559.94"
Hiseeu 2K Solar Battery Powered Wireless WIFI Security Camera System Outdoor lot,Hiseeu,,,Charger Camera,Cctv Systems,Other/Generic,Other Brand,New,5,$36.99,,$0.00,$0.00,0,Value ($25–$75),3.637323,,$12.00,$10.00,,,68.98,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,,1,2,51.67,Seller_55,Annapolis Junction,Maryland,United States,1,28,0.0345,1,2,99.5,$443.88
Hiseeu 5MP 10CH NVR Wireless Wifi Security Camera System Kit For Home Outdoor,Hiseeu,,,Bullet Camera,IP/Smart Camera Systems,Other/Generic,Other Brand,New,5,$299.69,$332.99,$10.00,$33.30,1,Premium ($200–$500),5.70608,$29.97,$15.00,$10.00,,,-0.5526666667,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,10,1,2,56.76,Seller_55,Jersey City,New Jersey,United States,1,28,0.0345,1,3,99.2,"$4,495.35"
"Hiseeu 10""LCD 10CH NVR WIFI IP Wireless Security Camera System Outdoor 1TB HDD",Hiseeu,,,Camera,IP/Smart Camera Systems,Other/Generic,Other Brand,New,5,$220.99,$245.54,$10.00,$24.55,1,Premium ($200–$500),5.402632,$22.10,$81.00,$10.00,,,0.02733333333,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,10,1,2,68.18,Seller_55,Jersey City,New Jersey,United States,1,28,0.0345,1,5,98.6,"$17,900.19"
5MP Outdoor WIFI Security Camera For Hiseeu 8CH Wireless Security Camera System,Hiseeu,HISTZHB612EEU,,Camera,IP/Smart Camera Systems,Other/Generic,Other Brand,New,5,$37.99,$39.99,$5.00,$2.00,1,Value ($25–$75),3.663305,$4.75,$152.00,$10.00,HISTZHB612EEU,,-1.132666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,8,1,1,68.88,Seller_55,Jersey City,New Jersey,United States,1,28,0.0345,1,2,99.5,"$5,774.48"
2PCS/Lot Hiseeu Wifi Solar Security Camera 2.4G/5GWiFi For Home Security Use,Hiseeu,,,Camera,IP/Smart Camera Systems,Other/Generic,Other Brand,New,5,$39.99,$62.99,$36.51,$23.00,1,Value ($25–$75),3.713328,,$15.00,$10.00,,,18.33666667,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,2,64.8,Seller_55,Perth Amboy,New Jersey,United States,1,52,0.0189,1,2,99.5,$599.85
1~4PCS Hiseeu 3MP PTZ Security Camera 5G Wifi Night Vision Auto Track 24/7Record,Hiseeu,WHDA03,,Ptz Wifi Camera,Security Cameras,Other/Generic,Other Brand,New,5,$35.99,$37.88,$4.99,$1.89,1,Value ($25–$75),3.610648,,$1.00,$10.00,WHDA04,,-1.060666667,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,3,34.89,Seller_55,Shepherdsville,Kentucky,United States,1,27,0.0357,1,3,99.2,$35.99
20-Pack BNC to RJ45 Balun Transceiver | CCTV Video & Power over CAT5e/6,Unbranded/Generic,,,Other,Accessories,Other/Generic,Other Brand,New,5,$27.25,,$0.00,$0.00,0,Value ($25–$75),3.341093,,$176.00,$10.00,,,49.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,0,67.61,Seller_56,Guangzhou,China,United States,1,226,0.0044,1,3,99.2,"$4,796.00"
Mini DVR 5.8G-FPV Video Recorder Module CVBS Signal Input Support 32GB TF Card,Unknown,,,Video Recorder,Surveillance Dvrs & Nvrs,Other/Generic,Generic/Unknown,New,5,$29.98,,$0.00,$0.00,0,Value ($25–$75),3.433342,,$34.00,$10.00,,,54.96,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,1,1,60.76,Seller_56,Guangzhou,China,United States,1,226,0.0044,1,2,99.5,"$1,019.32"
Ring Spotlight Cam Plus / Battery Outdoor Camera Pack of 2 *New In Box*,Ring,B0B7QMF9T5,840268930653,Camera,Uncategorized,Ring (Amazon),Premium Consumer,New,5,$199.99,,$0.00,$0.00,0,Mid-Range ($75–$200),5.303255,,,,B0B7QMF9T6,840268930654,394.98,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,,1,0,0,Seller_57,Barnesville,Ohio,United States,1,11,0.0833,1,,,$0.00
Zmodo Wi-Fi Camera Power adapter Cord,Zmodo,,,Cable/Accessory,Accessories,Other/Generic,Other Brand,New,5,$9.99,,$0.00,$0.00,0,Budget (<$25),2.396986,,$952.00,$10.00,,,14.98,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,61.21,Seller_58,Chicago,IL,United States,163,59,0.7342,0,102,72.1,"$9,510.48"
4 Channel NVR  (to use as repeater),Zmodo,,,Monitor/Display,Surveillance Dvrs & Nvrs,Other/Generic,Other Brand,Open Box,4,$44.99,,$0.00,$0.00,0,Value ($25–$75),3.828424,$11.25,$256.00,$10.00,,,85.98,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,4,1,1,51.73,Seller_58,Chicago,IL,United States,162,60,0.7297,0,204,44.1,"$11,517.44"
Zmodo 8 Channel Network Video Recorder with 500GB hard driver (Black version),Zmodo,,889490020145,NVR,Security Cameras,Other/Generic,Other Brand,Open Box,4,$69.99,,$0.00,$0.00,0,Value ($25–$75),4.262539,$8.75,$337.00,$10.00,,889490020146,135.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,8,1,0,66.48,Seller_58,Chicago,IL,United States,162,60,0.7297,0,29,92.1,"$23,586.63"
4MP PoE IP Vandal Bullet Camera IR Mode Outdoor/Indoor Metal Housing 2.8mm,Unknown,,,Bullet Camera,Security Cameras,Other/Generic,Generic/Unknown,New,5,$27.99,,$0.00,$0.00,0,Value ($25–$75),3.366951,,$123.00,$72.00,,,50.98,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,1,1,53.43,Seller_59,Arlington Heights,IL,United States,162,19,0.895,0,22,94,"$3,442.77"
4K 8MP Dual Lens POE IP Camera 180° Panoramic Color Night Vision Metal Housing,Unknown,,,Dome Camera,Security Cameras,Other/Generic,Generic/Unknown,New,5,$99.99,,$0.00,$0.00,0,Mid-Range ($75–$200),4.615022,,$79.00,$80.00,,,194.98,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,2,49.46,Seller_59,Arlington Heights,IL,United States,162,19,0.895,0,5,98.6,"$7,899.21"
5MP Dome TVI AHD CCTV 4IN1 Security Camera 65ft Night Vision Metal Housing 2.8mm,Unknown,,,Dome Camera,Security Cameras,Other/Generic,Generic/Unknown,New,5,$25.99,,$0.00,$0.00,0,Value ($25–$75),3.295466,,$55.00,$42.00,,,46.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,50.88,Seller_59,Arlington Heights,IL,United States,162,19,0.895,0,22,94,"$1,429.45"
2MP 180° Panoramic Fisheye Dome TVI 4IN1 CCTV Security Camera Metal Housing,Unknown,,,Dome Camera,Security Cameras,Other/Generic,Generic/Unknown,New,5,$22.99,,$0.00,$0.00,0,Budget (<$25),3.177637,,$39.00,$63.00,,,40.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,43.5,Seller_59,Arlington Heights,IL,United States,162,19,0.895,0,22,94,$896.61
2MP Dome TVI AHD CCTV 4IN1 Security Camera 65ft Night Vision Metal Housing 2.8mm,Unknown,,,Dome Camera,Security Cameras,Other/Generic,Generic/Unknown,New,5,$18.95,,$0.00,$0.00,0,Budget (<$25),2.993229,,$225.00,$27.00,,,32.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,63.92,Seller_59,Arlington Heights,IL,United States,162,19,0.895,0,22,94,"$4,263.75"
4K 8MP PoE IP Vandal Dome Camera IR Mode Outdoor/Indoor Metal Housing 2.8mm,Unknown,,,Dome Camera,Security Cameras,Other/Generic,Generic/Unknown,New,5,$49.99,,$0.00,$0.00,0,Value ($25–$75),3.93163,,$97.00,$46.00,,,94.98,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,1,1,55.33,Seller_59,Arlington Heights,IL,United States,162,19,0.895,0,22,94,"$4,849.03"
8MP PoE IP B&R Strobe Light Full Color Night Vision Camera Metal Housing 2.8mm,Unknown,,,Dome Camera,Security Cameras,Other/Generic,Generic/Unknown,New,5,$43.95,,$0.00,$0.00,0,Value ($25–$75),3.805551,,$40.00,$39.00,,,82.9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,2,48.45,Seller_59,Arlington Heights,Illinois,United States,162,19,0.895,0,22,94,"$1,758.00"
Ring Outdoor Camera Battery Smart Security Camera with 2-Way Talk,Smartsecurity,,840268905552,Camera,Security Cameras,Ring (Amazon),Other Brand,New,5,$39.95,,$0.00,$0.00,0,Value ($25–$75),3.712352,,$9.00,$1.00,,840268905553,74.9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,1,1,36,Seller_6,Chatsworth,California,United States,1,27,0.0357,1,,,$359.55
Ring Pan-Tilt Indoor Camera 360° HD Video Two-Way Talk,Smartsecurity,,840268955465,Camera,Security Cameras,Ring (Amazon),Other Brand,New,5,$39.95,,$0.00,$0.00,0,Value ($25–$75),3.712352,,$3.00,$10.00,,840268955466,74.9,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,,1,2,38.57,Seller_6,Chatsworth,California,United States,1,27,0.0357,1,8,97.8,$119.85
New Ring Floodlight Cam Pro Wired 2nd Gen (Newest Model) Retinal 4K - Black,Ring,5CCEA3,840414626881,Floodlight Camera,Security Cameras,Ring (Amazon),Premium Consumer,New,5,$185.00,,$0.00,$0.00,0,Mid-Range ($75–$200),5.225747,,$36.00,$4.00,5CCEA4,840414626882,365,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,1,0,65.67,Seller_60,New York,NY,United States,168,11,0.9385,0,4,98.9,"$6,660.00"
"Genuine Battery A-4a For Arlo Ultra, Arlo Pro 3, 4, 5, 5s Security Camera",Unknown,"A-4a, VMS4340P-100NAS, VMS4440P-100NAS, VMS4640P-100NAS, VMC4040B-100NAS, VMC4240B-100NAS, VCS4440B-100NAS, VMS5440-100NAS, VMS5340-100NAS, VMS5240(B)-100NAS, 308-10069-01, VMS5140-100NAS, VMS5440B-100NAS, VMC5040(B)-100NAS, VMS4240P, 308-50012-01, VMC4040P, VMC4041P",,Battery Replacement,Accessories,Arlo,Generic/Unknown,New,5,$21.90,,$0.00,$0.00,0,Budget (<$25),3.131137,,$133.00,$10.00,"A-4a, VMS4340P-100NAS, VMS4440P-100NAS, VMS4640P-100NAS, VMC4040B-100NAS, VMC4240B-100NAS, VCS4440B-100NAS, VMS5440-100NAS, VMS5340-100NAS, VMS5240(B)-100NAS, 308-10069-01, VMS5140-100NAS, VMS5440B-100NAS, VMC5040(B)-100NAS, VMS4240P, 308-50012-01, VMC4040P, VMC4041P",,38.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,66.87,Seller_61,Perth Amboy,New Jersey,United States,1,14,0.0667,1,4,98.9,"$2,912.70"
2 Pack Rechargeable Battery A-1 for Arlo Pro 2 Camera VMA4400 VMS4230 VMC4030P,Unknown,"A-1, A-1B, A-1C, 308-10029-01",,Rechargeable Battery,Accessories,Arlo,Generic/Unknown,New,5,$41.99,,$0.00,$0.00,0,Value ($25–$75),3.760968,,$107.00,$10.00,"A-1, A-1B, A-1C, 308-10029-02",,78.98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,2,0,66.25,Seller_61,Perth Amboy,New Jersey,United States,1,14,0.0667,1,4,98.9,"$4,492.93"
Genuine New Extra Battery for ARLO PRO 2 Security Camera VMA4400 VMS4230 VCS4500,Unknown,"A-1, 308-10029-01, VMS4230-100PAS, VMC4030P-100NAS, VMA4400, VCS4500C, VMS4230P",,Rechargeable Battery,Accessories,Arlo,Generic/Unknown,New,5,$21.90,,$0.00,$0.00,0,Budget (<$25),3.131137,,$600.00,$10.00,"A-1, 308-10029-01, VMS4230-100PAS, VMC4030P-100NAS, VMA4400, VCS4500C, VMS4230P",,38.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,66.46,Seller_61,Perth Amboy,New Jersey,United States,1,14,0.0667,1,35,90.4,"$13,140.00"
"2x Genuine Battery V4 For Ring Battery Doorbell Plus/Pro, Video Doorbell 2/3/4",Ring,"V4, 5AT3S3, 5F53E9, 5F77E9, 5F79E9",,Video Doorbell Camera Battery,Security Cameras,Ring (Amazon),Other Brand,New,5,$32.90,,$0.00,$0.00,0,Value ($25–$75),3.523415,,$165.00,$10.00,"V4, 5AT3S3, 5F53E9, 5F77E9, 5F79E10",,60.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1,0,65.59,Seller_61,Rancho Cucamonga,California,United States,1,14,0.0667,1,26,92.9,"$5,428.50"
"Genuine Battery for Ring Video Doorbell 2/3/4, Spotlight/Peephole/Stick Up Cam",Unknown,"V4, 5AT3S3, 5F53E9",,Doorbell Camera,Security Cameras,Ring (Amazon),Generic/Unknown,New,5,$17.99,,$0.00,$0.00,0,Budget (<$25),2.943913,,$352.00,$10.00,"V4, 5AT3S3, 5F53E10",,30.98,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,1,0,68.66,Seller_61,Rancho Cucamonga,California,United States,1,14,0.0667,1,3,99.2,"$6,332.48"
Arlo Essential Indoor Pan Tilt Security Camera 2K (2025 Release) -2 Cam Set NEW,Arlo,VMC3273-100NAS,193108148504,Camera,Security Cameras,Arlo,Premium Consumer,New,5,$59.97,,$0.00,$0.00,0,Value ($25–$75),4.110382,,$2.00,$1.00,VMC3273-100NAS,193108148505,114.94,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1,56.01,Seller_62,,,,0,0,,0,8,97.8,$119.94
16 Gauge Heavy Duty DVR/NVR Security Lock Box with Cooling Fan -21 x 21 x 8 In,Centropower,,,Box Camera,Surveillance Dvrs & Nvrs,Other/Generic,Other Brand,Open Box,4,$129.99,,$0.00,$0.00,0,Mid-Range ($75–$200),4.875121,,,,,,255.98,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,1,1,0,Seller_63,Arlington,TX,United States,168,11,0.9385,0,,,$0.00
FyuuI Wireless Security NVR 8CH CCTV Recorder HDMI VGA No HDD Included,Fyuui,,,Box Camera,Surveillance Dvrs & Nvrs,Other/Generic,Other Brand,Used,2,$69.99,,$0.00,$0.00,0,Value ($25–$75),4.262539,$8.75,,,,,137.98,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,8,1,2,0,Seller_64,Jacksonville,FL,United States,168,11,0.9385,0,,,$0.00
AXIS P5534 60HZ,Axis,,,Ptz,Security Cameras,Other/Generic,Premium Enterprise,Used,2,$45.00,,$0.00,$0.00,0,Value ($25–$75),3.828641,,,,,,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,Seller_65,Mount Pleasant,Michigan,United States,1,11,0.0833,1,,,$0.00
ADATA 10 inch Display with 4 channel dvr,Adata,,,Dvr /Display,Surveillance Dvrs & Nvrs,Other/Generic,Other Brand,Used,2,$40.00,,$0.00,$0.00,0,Value ($25–$75),3.713572,$10.00,,,,,78,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,4,1,1,26.04,Seller_66,Glen Cove,NY,United States,168,11,0.9385,0,48,86.8,$0.00
Mobotix MX-OPT-RS1-EXT Weatherproof RS232 I/O Interface Box NEW OPEN BOX,Mobotix,MX-OPT-RS1-EXT,,Interface,Uncategorized,Other/Generic,Other Brand,Open Box,4,$149.00,,$0.00,$0.00,0,Mid-Range ($75–$200),5.010635,,,,MX-OPT-RS1-EXT,,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,1,0,0,Seller_66,Glen Cove,NY,United States,168,11,0.9385,0,,,$0.00
Wireless WIFI Camera Home Security System Outdoor CCTV 5MP 10CH 1TB NVR Lot,Jennov,,,Camera,IP/Smart Camera Systems,Other/Generic,Other Brand,New,5,$43.11,,$0.00,$0.00,0,Value ($25–$75),3.786687,$4.31,$15.00,$10.00,,,81.22,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,10,1,2,51.63,Seller_67,Grand Prairie,TX,United States,168,12,0.9333,0,29,92.1,$646.65
Bosch NIN-63023-A3-A Flexidome IP Starlight 6000 Dome 2MP HDR Security Camera,Bosch,NIN-63023-A3-A,,Security system,Security Cameras,Other/Generic,Premium Enterprise,Used,2,$100.00,,$0.00,$0.00,0,Mid-Range ($75–$200),4.615121,,$1.00,$6.00,NIN-63023-A3-A,,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,2,34.16,Seller_68,Atlanta,GA,United States,162,19,0.895,0,19,94.8,$100.00
Verint BA-EM8-1000R-POE Network Video Recorder,Verint,BA-EM8-1000R-POE,814320022990,DVR,Uncategorized,Other/Generic,Other Brand,Open Box,4,$200.00,,$0.00,$0.00,0,Premium ($200–$500),5.303305,,,$3.00,BA-EM8-1000R-POE,814320022991,396,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,1,0,24.9,Seller_68,Atlanta,GA,United States,162,19,0.895,0,62,83,$0.00
American Dynamics ADHD32060A Hybrid Digital Video Recorder,American Dynamics,ADHD32060A,765066008291,DVR,Surveillance Dvrs & Nvrs,Other/Generic,Other Brand,Open Box,4,$193.99,,$0.00,$0.00,0,Mid-Range ($75–$200),5.272948,,,,ADHD32060A,765066008292,383.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,1,0,29.85,Seller_68,Atlanta,Georgia,United States,7,14,0.3333,0,2,99.5,$0.00
Mier BW-FC242410-QT NEMA Type 3R Outdoor Polycarbonate Enclosure,"Mier Products, Inc",BW-FC242410-QT,612212082523,Security system,Security Cameras,Other/Generic,Other Brand,Open Box,4,$800.00,,$0.00,$0.00,0,High-End ($500–$1.5K),6.685861,,$1.00,$2.00,BW-FC242410-QT,612212082524,1596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,1,0,36.52,Seller_68,Atlanta,Georgia,United States,39,14,0.7358,0,83,77.3,$800.00
Verint BA-16-8000R EdgeVR 300 Network Video Recorder (NVR),Verint,BA-16-8000R,765066008673,DVR,Surveillance Dvrs & Nvrs,Other/Generic,Other Brand,Open Box,4,$305.99,,$0.00,$0.00,0,Premium ($200–$500),5.726815,,,,BA-16-8000R,765066008674,607.98,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,1,1,29.85,Seller_68,Atlanta,Georgia,United States,39,14,0.7358,0,2,99.5,$0.00
Verint R250S-16-4000R Analog/IP Network Video Recorder,Verint,R250S-16-4000R,765066010324,Surveillance Video Recorders,Surveillance Dvrs & Nvrs,Other/Generic,Other Brand,Open Box,4,$500.00,,$0.00,$0.00,0,High-End ($500–$1.5K),6.216606,,,$2.00,R250S-16-4000R,765066010325,996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,1,0,23.67,Seller_68,,,,0,0,,0,77,78.9,$0.00
Mikrotik Cloud Router Switch CRS326-24G-2S+RM,Mikrotik,,,Router Switch,Accessories,Other/Generic,Other Brand,New,5,$140.00,,$0.00,$0.00,0,Mid-Range ($75–$200),4.94876,,$31.00,$10.00,,,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,60.09,Seller_69,San Jose,CA,United States,169,24,0.8756,0,2,99.5,"$4,340.00"
BNC Female to BNC Female Coax Cable Connector Coupler Adapter Multi-Pack LOT,Satmaximum,900057,,Cable/Accessory,Accessories,Other/Generic,Other Brand,New,5,$6.99,,$0.00,$0.00,0,Budget (<$25),2.078191,,$560.00,$10.00,900058,,8.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,0,54,Seller_7,Deer Park,New York,United States,208,11,0.9498,0,186,49,"$3,914.40"
BNC Male to F-Type Female Coaxial Cable Adapter Converter Connector Multi LOT,Satmaximum,900905,,Cable/Accessory,Accessories,Other/Generic,Other Brand,New,5,$6.99,,$0.00,$0.00,0,Budget (<$25),2.078191,,$501.00,$10.00,900906,,8.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,53.92,Seller_7,Deer Park,New York,United States,208,11,0.9498,0,186,49,"$3,501.99"
DC Power Pigtail Cable Plug 18AWG 2.1mm x 5.5mm 12V 5A Female Connector Pack Lot,Satmaximum,530119,,Dc Power Connector,Accessories,Other/Generic,Other Brand,New,5,$99.89,,$0.00,$0.00,0,Mid-Range ($75–$200),4.614031,,$176.00,$10.00,530120,,194.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,0,56.27,Seller_7,Deer Park,New York,United States,208,11,0.9498,0,141,61.4,"$17,580.64"
DC Power Pigtail Cable Plug 18AWG 2.1mm x 5.5mm 12V 5A Male & Female Pack Lot,Satmaximum,"530113, 530119",,Dc Power Connector,Accessories,Other/Generic,Other Brand,New,5,$55.99,,$0.00,$0.00,0,Value ($25–$75),4.042876,,$670.00,$10.00,"530113, 530120",,106.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,0,57.89,Seller_7,Deer Park,New York,United States,208,11,0.9498,0,140,61.6,"$37,513.30"
Security Camera Cable BNC Extension Power Cord CCTV Surveillance DVR Wire - lot,Lorex,906908 906909 906910 906911 906912,,Cable/Accessory,Accessories,Other/Generic,Prosumer,New,5,$10.59,,$0.00,$0.00,0,Budget (<$25),2.450143,,"$4,006.00",$10.00,906909 906909 906910 906911 906912,,16.18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,1,1,55.11,Seller_7,Deer Park,NY,United States,168,11,0.9385,0,180,50.7,"$42,423.54"
DC Power Connector 2.1 x 5.5mm BNC RCA Male /Female CCTV Video Balun Adapter LOT,Satmaximum,,,Balun,Accessories,Other/Generic,Other Brand,New,5,$6.99,,$0.00,$0.00,0,Budget (<$25),2.078191,,$923.00,$10.00,,,8.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,54.27,Seller_7,Deer Park,NY,United States,168,11,0.9385,0,186,49,"$6,451.77"
